Tanzania (United Republic of),Tanzanie (République-Unie de),Tanzanía (República Unida de),Ringing tone II ,Tonalité de retour d'appel - II ,Tono de llamada - II ,400,0.4 on 0.2 off 0.4 on 2.0 off,,,,ringing
Tanzania (United Republic of),Tanzanie (République-Unie de),Tanzanía (República Unida de),Special information tone I ,Tonalité spéciale d'information - I ,Tono especial de información - I ,950/1400/1800,0.375 on 0.03 off 0.375 on 0.03 off 0.375 on,,,,special_information
Tanzania (United Republic of),Tanzanie (République-Unie de),Tanzanía (República Unida de),Special information tone II ,Tonalité spéciale d'information - II ,Tono especial de información - II ,950/1400/1800,3x0.33 on 1.0 off,,,,special_information
Tanzania (United Republic of),Tanzanie (République-Unie de),Tanzanía (República Unida de),Test number tone,Tonalité numéro d'essai - ,Tono de número de prueba - ,2010,continuous,,,,test_number
Tanzania (United Republic of),Tanzanie (République-Unie de),Tanzanía (República Unida de),Call waiting tone I ,Tonalité d'appel en attente - I ,Tono de indicación de llamada en espera - I ,425,0.05 on 0.20 off,,,,call_waiting
Tanzania (United Republic of),Tanzanie (République-Unie de),Tanzanía (República Unida de),Call waiting tone II ,Tonalité d'appel en attente - II ,Tono de indicación de llamada en espera - II ,400,0.4 on 0.2 off,,,,call_waiting
Thailand,Thaïlande,Tailandia,Busy tone,Tonalité d'occupation - ,Tono de ocupado - ,400,0.5 on 0.5 off,,,,busy
Thailand,Thaïlande,Tailandia,Congestion tone,Tonalité d'encombrement - ,Tono de congestión - ,400,0.3 on 0.3 off,,,,congestion
Thailand,Thaïlande,Tailandia,Dial tone,Tonalité de numérotation - ,Tono de invitación a marcar - ,400x50,continuous,,,,dial
Thailand,Thaïlande,Tailandia,Special dial tone,Tonalité de numérotation spéciale - ,Tono especial de invitación a marcar - ,400x50,0.4 on 0.1 off 0.4 on 0.1 off + continuous,,,,special_dial
Thailand,Thaïlande,Tailandia,Number unobtainable tone,Tonalité d'abonné inaccessible - ,Tono de abonado inaccesible - ,400,0.1 on 0.1 off 0.1 on 0.1 off 0.1 on 0.1 off 0.3 on,,,,number_unobtainable
Thailand,Thaïlande,Tailandia,Offering tone (trunk),"Tonalité de proposition, interurbain - ","Tono de oferta, interurbano - ",400,0.17 on 0.17 off 0.15 on 0.17 off,,,,offering
Thailand,Thaïlande,Tailandia,Ringing tone,Tonalité de retour d'appel - ,Tono de llamada - ,400,1.0 on 4.0 off,,,,ringing
Thailand,Thaïlande,Tailandia,Special information tone,Tonalité spéciale d'information - ,Tono especial de información - ,…,announcement,,,,special_information
Thailand,Thaïlande,Tailandia,Call waiting tone,Tonalité d'appel en attente - ,Tono de indicación de llamada en espera - ,400,1.0 on 10.0 off 1.0 on,,,,call_waiting
The Former Yugoslav Republic of Macedonia,L'ex-République yougoslave de Macédoine,La ex República Yugoslava de Macedonia,Busy tone,Tonalité d'occupation - ,Tono de ocupado - ,425,0.5 on 0.5 off,,,,busy
The Former Yugoslav Republic of Macedonia,L'ex-République yougoslave de Macédoine,La ex República Yugoslava de Macedonia,Confirmation tone,Tonalité de confirmation - ,Tono de confirmación - ,425,continuous,,,,confirmation
The Former Yugoslav Republic of Macedonia,L'ex-République yougoslave de Macédoine,La ex República Yugoslava de Macedonia,Congestion tone,Tonalité d'encombrement - ,Tono de congestión - ,425,0.2 on 0.2 off,,,,congestion
The Former Yugoslav Republic of Macedonia,L'ex-République yougoslave de Macédoine,La ex República Yugoslava de Macedonia,Dial tone,Tonalité de numérotation - ,Tono de invitación a marcar - ,425,0.2 on 0.3 off 0.7 on 0.8 off,,,,dial
The Former Yugoslav Republic of Macedonia,L'ex-République yougoslave de Macédoine,La ex República Yugoslava de Macedonia,Special dial tone,Tonalité de numérotation spéciale - ,Tono especial de invitación a marcar - ,425,0.4 on 0.04 off,,,,special_dial
The Former Yugoslav Republic of Macedonia,L'ex-République yougoslave de Macédoine,La ex República Yugoslava de Macedonia,Intrusion tone,Tonalité d'intrusion - ,Tono de intervención - ,425,0.2 on 0.3 off 0.7 on 0.8 off,,,,intrusion
The Former Yugoslav Republic of Macedonia,L'ex-République yougoslave de Macédoine,La ex República Yugoslava de Macedonia,Pay tone,Tonalité de paiement - ,Tono de pago - ,425,0.5 on 10.0~15.0 off,,,,pay
The Former Yugoslav Republic of Macedonia,L'ex-République yougoslave de Macédoine,La ex República Yugoslava de Macedonia,Ringing tone,Tonalité de retour d'appel - ,Tono de llamada - ,425,1.0 on 4.0 off,,,,ringing
The Former Yugoslav Republic of Macedonia,L'ex-République yougoslave de Macédoine,La ex República Yugoslava de Macedonia,Route tone,Tonalité d'acheminement - ,Tono de encaminamiento - ,425,0.4 on 1.5 off,,,,route
The Former Yugoslav Republic of Macedonia,L'ex-République yougoslave de Macédoine,La ex República Yugoslava de Macedonia,Special information tone,Tonalité spéciale d'information - ,Tono especial de información - ,950/1400/1800,3x0.33 on 1.0 off,,,,special_information
The Former Yugoslav Republic of Macedonia,L'ex-République yougoslave de Macédoine,La ex República Yugoslava de Macedonia,Call waiting tone,Tonalité d'appel en attente - ,Tono de indicación de llamada en espera - ,425,0.3 on 8.0~10.0 off,,,,call_waiting
Tokelau,Tokélau,Tokelau,Busy tone,Tono de ocupado - ,Tono de ocupado - ,400,0.5 on 0.5 off,,,,busy
Tokelau,Tokélau,Tokelau,Congestion tone,Tono de congestión - ,Tono de congestión - ,400,0.5 on 0.5 off,,,,congestion
Tokelau,Tokélau,Tokelau,Dial tone,Tono de invitación a marcar - ,Tono de invitación a marcar - ,400,continuous,,,,dial
Tokelau,Tokélau,Tokelau,Ringing tone,Tono de llamada - ,Tono de llamada - ,400+450,0.4 on 0.2 off,,,,ringing
Tokelau,Tokélau,Tokelau,Special information tone,Tono especial de información - ,Tono especial de información - ,400,3x(0.075 on 0.1 off),,,,special_information
Trinidad and Tobago,Trinité-et-Tobago,Trinidad y Tobago,Busy tone,Tonalité d'occupation - ,Tono de ocupado - ,480+620,0.5 on 0.5 off,,,,busy
Trinidad and Tobago,Trinité-et-Tobago,Trinidad y Tobago,Dial tone,Tonalité de numérotation - ,Tono de invitación a marcar - ,350+440,continuous,,,,dial
Trinidad and Tobago,Trinité-et-Tobago,Trinidad y Tobago,Ringing tone,Tonalité de retour d'appel - ,Tono de llamada - ,440+480,2.0 on 4.0 off,,,,ringing
Trinidad and Tobago,Trinité-et-Tobago,Trinidad y Tobago,Re-order tone I ,Tonalité de renumérotation - I ,Tono de re-llamada - I ,480+620,0.3 on 0.2 off,,,,reorder
Trinidad and Tobago,Trinité-et-Tobago,Trinidad y Tobago,Re-order tone II,Tonalité de renumérotation - II,Tono de re-llamada - II,480+620,0.2 on 0.3 off,Trunk.,,,reorder
Trinidad and Tobago,Trinité-et-Tobago,Trinidad y Tobago,Waiting tone,Tonalité d'attente - ,Tono de espera - ,440,0.3 on 10.0 off,,,,waiting
Tunisia,Tunisie,Túnez,Busy tone,Tonalité d'occupation - ,Tono de ocupado - ,425,0.25 on 0.25 off,,,,busy
Tunisia,Tunisie,Túnez,Congestion tone,Tonalité d'encombrement - ,Tono de congestión - ,425,0.167 on 0.167 off,,,,congestion
Tunisia,Tunisie,Túnez,Dial tone,Tonalité de numérotation - ,Tono de invitación a marcar - ,425,continuous,,,,dial
Tunisia,Tunisie,Túnez,Pay tone,Tonalité de paiement - ,Tono de pago - ,12000,0.125 on,,,,pay
Tunisia,Tunisie,Túnez,Ringing tone,Tonalité de retour d'appel - ,Tono de llamada - ,425,1.20 on 4.65 off,,,,ringing
Tunisia,Tunisie,Túnez,Special information tone,Tonalité spéciale d'information - ,Tono especial de información - ,900/1400/1800,(3x0.33 on 2x0.03 off) 1.0 off,,,,special_information
Tunisia,Tunisie,Túnez,Call waiting tone,Tonalité d'appel en attente - ,Tono de indicación de llamada en espera - ,425,0.2 on 0.6 off,,,,call_waiting
Turkey,Turquie,Turquía,Busy tone,Tonalité d'occupation - ,Tono de ocupado - ,450,0.5 on 0.5 off,,,,busy
Turkey,Turquie,Turquía,Confirmation tone,Tonalité de confirmation - ,Tono de confirmación - ,450,0.04 on 0.04 off,,,,confirmation
Turkey,Turquie,Turquía,Congestion tone,Tonalité d'encombrement - ,Tono de congestión - ,450,3x(0.2 on 0.2 off) 0.6 on 0.2 off,,,,congestion
Turkey,Turquie,Turquía,Dial tone,Tonalité de numérotation - ,Tono de invitación a marcar - ,450,continuous,,,,dial
Turkey,Turquie,Turquía,Special dial tone,Tonalité de numérotation spéciale - ,Tono especial de invitación a marcar - ,450,1.0 on 0.25 off,,,,special_dial
Turkey,Turquie,Turquía,Howler tone,Tonalité d'hurlement - ,Tono aullador - ,1400/2060/2460/2600,0.1 on 0.1 off,,,,howler
Turkey,Turquie,Turquía,Number unobtainable tone,Tonalité d'abonné inaccessible - ,Tono de abonado inaccesible - ,450,0.2 on 0.2 off,,,,number_unobtainable
Turkey,Turquie,Turquía,Ringing tone,Tonalité de retour d'appel - ,Tono de llamada - ,450,2.0 on 4.0 off,,,,ringing
Turkey,Turquie,Turquía,Special information tone,Tonalité spéciale d'information - ,Tono especial de información - ,950/1400/1800,3x0.3 on 1.0 off,,,,special_information
Turkey,Turquie,Turquía,Warning tone (operator intervening),Tonalité d'avertissement - intervention d’opératrice,Tono de aviso - intervención de la operadora   ,450,0.2 on 0.2 off 0.6 on 0.2 off,,,,warning
Turkey,Turquie,Turquía,Waiting tone I ,Tonalité d'attente - I ,Tono de espera - I ,350+450,0.5 on 0.5 off,,,,waiting
Turkey,Turquie,Turquía,Waiting tone II ,Tonalité d'attente - II ,Tono de espera - II ,450,0.5 on 2.5 off,,,,waiting
Turkey,Turquie,Turquía,Call waiting tone,Tonalité d'appel en attente - ,Tono de indicación de llamada en espera - ,450,0.2 on 0.6 off 0.2 on 8.0 off,,,,call_waiting
Turkmenistan,Turkménistan,Turkmenistán,Busy tone,Tonalité d'occupation - ,Tono de ocupado - ,425,0.4 on 0.4 off,,,,busy
Turkmenistan,Turkménistan,Turkmenistán,Congestion tone,Tonalité d'encombrement - ,Tono de congestión - ,425,0.4 on 0.4 off,,,,congestion
Turkmenistan,Turkménistan,Turkmenistán,Dial tone,Tonalité de numérotation - ,Tono de invitación a marcar - ,425,continuous,,,,dial
Turkmenistan,Turkménistan,Turkmenistán,Second dial tone,Deuxième tonalité de numérotation - ,Segundo tono de invitación a marcar - ,425,continuous,,,,second_dial
Turkmenistan,Turkménistan,Turkmenistán,Number unobtainable tone,Tonalité d'abonné inaccessible - ,Tono de abonado inaccesible - ,425,0.8 on 4.0 off,,,,number_unobtainable
Turkmenistan,Turkménistan,Turkmenistán,Ringing tone,Tonalité de retour d'appel - ,Tono de llamada - ,25,0.4 on 4.0 off,,,,ringing
Turkmenistan,Turkménistan,Turkmenistán,Route tone,Tonalité d'acheminement - ,Tono de encaminamiento - ,25,0.4 on 0.4 off,,,,route
Turks and Caicos Islands,Turks et Caicos (Iles),Turquesas y Caicos (Islas),Busy tone,Tonalité d'occupation - ,Tono de ocupado - ,480+620,0.5 on 0.5 off,,,,busy
Turks and Caicos Islands,Turks et Caicos (Iles),Turquesas y Caicos (Islas),Congestion tone,Tonalité d'encombrement - ,Tono de congestión - ,480+620,0.25 on 0.25 off,,,,congestion
Turks and Caicos Islands,Turks et Caicos (Iles),Turquesas y Caicos (Islas),Dial tone,Tonalité de numérotation - ,Tono de invitación a marcar - ,350+440,continuous,,,,dial
Turks and Caicos Islands,Turks et Caicos (Iles),Turquesas y Caicos (Islas),Recall dial tone,Tonalité d'invitation à répéter l'appel - ,Tono de repetición de invitación a marcar - ,350+440,3x(0.1 on 0.1 off) + continuous,,,,recall
Turks and Caicos Islands,Turks et Caicos (Iles),Turquesas y Caicos (Islas),Number unobtainable tone,Tonalité d'abonné inaccessible - ,Tono de abonado inaccesible - ,480+620,0.25 on 0.25 off,,,,number_unobtainable
Turks and Caicos Islands,Turks et Caicos (Iles),Turquesas y Caicos (Islas),Payphone recognition tone,Tonalité d'identification de publiphone - ,Tono de identificación de teléfono de previo pago -,1600/1143,0.2 on 0.2 off 0.2 on 2.0 off,,,,payphone_recognition
Turks and Caicos Islands,Turks et Caicos (Iles),Turquesas y Caicos (Islas),Ringing tone,Tonalité de retour d'appel - ,Tono de llamada - ,440+480,2.0 on 4.0 off,,,,ringing
Turks and Caicos Islands,Turks et Caicos (Iles),Turquesas y Caicos (Islas),Special information tone,Tonalité spéciale d'information - ,Tono especial de información - ,950/1400/1800,3x0.33 on 1.0 off,,,,special_information
Turks and Caicos Islands,Turks et Caicos (Iles),Turquesas y Caicos (Islas),Warning tone (operator intervening),Tonalité d'avertissement - intervention d’opératrice ,Tono de aviso - intervención de la operadora   ,450,0.2 on 0.2 off 0.65 on 0.2 off,,,,warning
Turks and Caicos Islands,Turks et Caicos (Iles),Turquesas y Caicos (Islas),Waiting tone,Tonalité d'attente - ,Tono de espera - ,440,1x(0.5 on 10.0 off 0.5 on),,,,waiting
Tuvalu,Tuvalu,Tuvalu,Busy tone,Tonalité d'occupation - ,Tono de ocupado - ,425,0.5 on 0.5 off,,,,busy
Tuvalu,Tuvalu,Tuvalu,Congestion tone,Tonalité d'encombrement - ,Tono de congestión - ,425,2.5 on  (every 10.0 sec.),,,,congestion
Tuvalu,Tuvalu,Tuvalu,Dial tone,Tonalité de numérotation - ,Tono de invitación a marcar - ,425,continuous,,,,dial
Tuvalu,Tuvalu,Tuvalu,Ringing tone,Tonalité de retour d'appel - ,Tono de llamada - ,425,1.0 on 0.5 off 1.0 on 10.0 off,,,,ringing
Tuvalu,Tuvalu,Tuvalu,Call waiting tone,Tonalité d'appel en attente - ,Tono de indicación de llamada en espera - ,425,0.3 on (every 10.0 sec.),,,,call_waiting
Uganda (Republic of),Ouganda (République de l'),Uganda (República de),Busy tone I ,Tonalité d'occupation - I ,Tono de ocupado - I ,425,0.5 on 0.5 off,,,,busy
Uganda (Republic of),Ouganda (République de l'),Uganda (República de),Busy tone II ,Tonalité d'occupation - II ,Tono de ocupado - II ,400,0.4 on 0.2 off,,,,busy
Uganda (Republic of),Ouganda (République de l'),Uganda (República de),Congestion tone,Tonalité d'encombrement - ,Tono de congestión - ,425,0.25 on 0.25 off,,,,congestion
Uganda (Republic of),Ouganda (République de l'),Uganda (República de),Dial tone,Tonalité de numérotation - ,Tono de invitación a marcar - ,425,continuous,,,,dial
Uganda (Republic of),Ouganda (République de l'),Uganda (República de),Special dial tone,Tonalité de numérotation spéciale - ,Tono especial de invitación a marcar - ,900/1400/1800,3x0.33 on 1.0 off,,,,special_dial
Uganda (Republic of),Ouganda (République de l'),Uganda (República de),Howler tone,Tonalité d'hurlement - ,Tono aullador - ,1400,continuous,,,,howler
Uganda (Republic of),Ouganda (République de l'),Uganda (República de),Number unobtainable tone,Tonalité d'abonné inaccessible - ,Tono de abonado inaccesible - ,900/1400/1800,3x0.33 on 1.00 off,,,,number_unobtainable
Uganda (Republic of),Ouganda (République de l'),Uganda (República de),Offering tone (trunk),"Tonalité de proposition, interurbain - ","Tono de oferta, interurbano - ",425,0.1 on 4.9 off,,,,offering
Uganda (Republic of),Ouganda (République de l'),Uganda (República de),Ringing tone I ,Tonalité de retour d'appel - I ,Tono de llamada - I ,425,1.0 on 4.0 off,,,,ringing
Uganda (Republic of),Ouganda (République de l'),Uganda (República de),Ringing tone II ,Tonalité de retour d'appel - II ,Tono de llamada - II ,425//440,0.4 on 0.2 off 0.4 on 2.0 off,,,,ringing
Uganda (Republic of),Ouganda (République de l'),Uganda (República de),Ringing tone III,Tonalité de retour d'appel - III ,Tono de llamada - III ,450,0.4 on 0.2 off,,,,ringing
Uganda (Republic of),Ouganda (République de l'),Uganda (República de),Route tone,Tonalité d'acheminement - ,Tono de encaminamiento - ,425//440,0.5 on 0.5 off,,,,route
Uganda (Republic of),Ouganda (République de l'),Uganda (República de),Call waiting tone I ,Tonalité d'appel en attente - I ,Tono de indicación de llamada en espera - I ,425,0.15 on 0.15 off 0.15 on 8.0 off,,,,call_waiting
